ISO.Code,Country.Name,Indicator,Shortind,Sex,Year,Median,Lower,Upper
SAU,Saudi Arabia,Child mortality rate age 1-4,CMR,Total,2022.5,0.937662868660427,0.672852292137516,1.32193939210259
SDN,Sudan,Child mortality rate age 1-4,CMR,Total,2022.5,15.0929805842082,8.02610639284373,27.1601369270791
SEN,Senegal,Child mortality rate age 1-4,CMR,Total,2022.5,8.99178289644542,4.85788483139531,15.8729022012722
SGP,Singapore,Child mortality rate age 1-4,CMR,Total,2022.5,0.3624891085659,0.317355584359075,0.414553213838265
SLB,Solomon Islands,Child mortality rate age 1-4,CMR,Total,2022.5,2.64914865820992,1.57484960159875,5.07770469611712
SLE,Sierra Leone,Child mortality rate age 1-4,CMR,Total,2022.5,26.9207362623691,18.0706257046226,40.0539846095668
SLV,El Salvador,Child mortality rate age 1-4,CMR,Total,2022.5,1.67629555984017,1.01001777754247,3.08265147591609
SMR,San Marino,Child mortality rate age 1-4,CMR,Total,2022.5,0.143611588244386,0.0698212487203476,0.303937876091076
SOM,Somalia,Child mortality rate age 1-4,CMR,Total,2022.5,40.9636057022371,14.1197827942331,111.653075051006
SRB,Serbia,Child mortality rate age 1-4,CMR,Total,2022.5,0.709786606823359,0.656700937528903,0.76719861370434
SSD,South Sudan,Child mortality rate age 1-4,CMR,Total,2022.5,37.483657760468,7.1700893313383,113.360229812468
STP,Sao Tome and Principe,Child mortality rate age 1-4,CMR,Total,2022.5,3.14394310860283,1.79003602116334,5.47521694428583
SUR,Suriname,Child mortality rate age 1-4,CMR,Total,2022.5,1.79113421899535,1.15352147154919,3.1554768109513
SVK,Slovakia,Child mortality rate age 1-4,CMR,Total,2022.5,0.994029321351453,0.93287355581117,1.06097639301244
SVN,Slovenia,Child mortality rate age 1-4,CMR,Total,2022.5,0.449149021998163,0.389128006696737,0.529928005443214
SWE,Sweden,Child mortality rate age 1-4,CMR,Total,2022.5,0.460125493588925,0.428419316843026,0.493680996285562
SWZ,Eswatini,Child mortality rate age 1-4,CMR,Total,2022.5,10.7815803214327,5.09885142975361,23.2067331310419
SYC,Seychelles,Child mortality rate age 1-4,CMR,Total,2022.5,2.04824542692877,1.62902041601269,2.65617032991968
SYR,Syrian Arab Republic,Child mortality rate age 1-4,CMR,Total,2022.5,3.67240858921242,1.79918776645008,5.91486220461327
TCA,Turks and Caicos Islands,Child mortality rate age 1-4,CMR,Total,2022.5,1.84862469558145,0.600572346430372,5.22727233776443
TCD,Chad,Child mortality rate age 1-4,CMR,Total,2022.5,41.3863155160921,22.9532138292925,71.0050622400111
TGO,Togo,Child mortality rate age 1-4,CMR,Total,2022.5,19.0947712912905,11.8023830313477,29.2178140858412
THA,Thailand,Child mortality rate age 1-4,CMR,Total,2022.5,1.18155375193757,0.623548906965055,2.16629708696663
TJK,Tajikistan,Child mortality rate age 1-4,CMR,Total,2022.5,3.69310149359414,1.88365163265766,9.0004301776252
TKM,Turkmenistan,Child mortality rate age 1-4,CMR,Total,2022.5,5.57558026488852,2.95284456643487,11.2770850332506
TLS,Timor-Leste,Child mortality rate age 1-4,CMR,Total,2022.5,7.35933423249352,3.84871862841232,14.6676949403092
TON,Tonga,Child mortality rate age 1-4,CMR,Total,2022.5,1.55712592205021,0.843936607595597,2.87892506208525
TTO,Trinidad and Tobago,Child mortality rate age 1-4,CMR,Total,2022.5,1.66403308044893,0.699438311964284,5.24614199063902
TUN,Tunisia,Child mortality rate age 1-4,CMR,Total,2022.5,1.62405483222622,1.51039663647847,1.75315554889328
TUR,Türkiye,Child mortality rate age 1-4,CMR,Total,2022.5,1.38865690434209,1.22684094807337,1.5745540227602
TUV,Tuvalu,Child mortality rate age 1-4,CMR,Total,2022.5,3.02406381995496,1.56883853237866,6.74434590496753
TZA,United Republic of Tanzania,Child mortality rate age 1-4,CMR,Total,2022.5,10.7874289590776,7.84875074152931,14.8613969217767
UGA,Uganda,Child mortality rate age 1-4,CMR,Total,2022.5,10.699805960925,6.17813179203526,19.0128091158353
UKR,Ukraine,Child mortality rate age 1-4,CMR,Total,2022.5,1.5371879344791,1.44130394037012,1.6557459041181
URY,Uruguay,Child mortality rate age 1-4,CMR,Total,2022.5,1.04732724976692,0.974333965325191,1.12488187534413
USA,United States,Child mortality rate age 1-4,CMR,Total,2022.5,0.903624568656225,0.867715767986993,0.940684111464857
UZB,Uzbekistan,Child mortality rate age 1-4,CMR,Total,2022.5,1.44495329542371,1.31633175604241,1.63861049047074
VCT,Saint Vincent and the Grenadines,Child mortality rate age 1-4,CMR,Total,2022.5,0.819000941627568,0.645373252704123,1.04750214656418
VEN,Venezuela (Bolivarian Republic of),Child mortality rate age 1-4,CMR,Total,2022.5,3.09227489603398,2.05510272678647,5.04521628870765
VGB,British Virgin Islands,Child mortality rate age 1-4,CMR,Total,2022.5,1.49456891527211,0.819629249907605,2.73906513523327
VNM,Viet Nam,Child mortality rate age 1-4,CMR,Total,2022.5,4.19305237591211,3.69015226684979,4.85621016044825
VUT,Vanuatu,Child mortality rate age 1-4,CMR,Total,2022.5,2.62911305234181,1.679607965789,4.56623155857207
WSM,Samoa,Child mortality rate age 1-4,CMR,Total,2022.5,2.28681444662321,1.55292766672246,3.66760238607158
YEM,Yemen,Child mortality rate age 1-4,CMR,Total,2022.5,8.51574533012711,6.24979085229767,11.5999949472493
ZAF,South Africa,Child mortality rate age 1-4,CMR,Total,2022.5,7.02454306492023,6.19569185865341,8.02214768872925
ZMB,Zambia,Child mortality rate age 1-4,CMR,Total,2022.5,17.270093740619,9.84111205091238,29.6820277152103
ZWE,Zimbabwe,Child mortality rate age 1-4,CMR,Total,2022.5,13.5634502307242,7.30848094963028,25.0763758880989
AFG,Afghanistan,Mortality rate age 5-14,10q5,Total,2022.5,9.57257833977118,6.07102674314354,14.568388395787
AGO,Angola,Mortality rate age 5-14,10q5,Total,2022.5,15.1456848720839,11.8108199493314,19.2921477160441
AIA,Anguilla,Mortality rate age 5-14,10q5,Total,2022.5,1.49863924859515,1.17684928069828,1.92850946463392
ALB,Albania,Mortality rate age 5-14,10q5,Total,2022.5,1.76472918558011,1.50322890061642,2.07682503815871
AND,Andorra,Mortality rate age 5-14,10q5,Total,2022.5,0.735222161192805,0.575796963695474,0.937214835569423
ARE,United Arab Emirates,Mortality rate age 5-14,10q5,Total,2022.5,1.33563365945594,1.03937316131322,1.71503780244473
ARG,Argentina,Mortality rate age 5-14,10q5,Total,2022.5,1.65908441291737,1.56754307493202,1.77743190239529
ARM,Armenia,Mortality rate age 5-14,10q5,Total,2022.5,1.96860783963311,1.7710841342887,2.18407262086799
ATG,Antigua and Barbuda,Mortality rate age 5-14,10q5,Total,2022.5,2.16934139608583,1.70098444433239,2.76955036152668
AUS,Australia,Mortality rate age 5-14,10q5,Total,2022.5,0.792367072895367,0.748549378725159,0.843219455042082
AUT,Austria,Mortality rate age 5-14,10q5,Total,2022.5,0.755586212295756,0.68932321991071,0.832299897001875
AZE,Azerbaijan,Mortality rate age 5-14,10q5,Total,2022.5,3.05596174069969,2.89570731440197,3.23038914372025
BDI,Burundi,Mortality rate age 5-14,10q5,Total,2022.5,18.5832464757495,10.3098642746659,37.0205854753793
BEL,Belgium,Mortality rate age 5-14,10q5,Total,2022.5,0.732463175600739,0.67443207921976,0.808699330189258
BEN,Benin,Mortality rate age 5-14,10q5,Total,2022.5,17.8998712292665,12.9861341789786,24.9061391304701
BFA,Burkina Faso,Mortality rate age 5-14,10q5,Total,2022.5,16.1881891700982,8.52417818794928,28.9342591999153
BGD,Bangladesh,Mortality rate age 5-14,10q5,Total,2022.5,4.59108542127639,3.72655607387535,5.63016438247295
BGR,Bulgaria,Mortality rate age 5-14,10q5,Total,2022.5,1.57750863956363,1.44027371255162,1.75941436079764
BHR,Bahrain,Mortality rate age 5-14,10q5,Total,2022.5,1.75010495814188,1.43643290145247,2.22562573016507
BHS,Bahamas,Mortality rate age 5-14,10q5,Total,2022.5,2.18275954939648,1.54917446976482,3.04794392086827
BIH,Bosnia and Herzegovina,Mortality rate age 5-14,10q5,Total,2022.5,1.14995531380076,0.978543089952966,1.35518539148823
BLR,Belarus,Mortality rate age 5-14,10q5,Total,2022.5,1.01696293971044,0.826147760323975,1.25972595915875
BLZ,Belize,Mortality rate age 5-14,10q5,Total,2022.5,2.16737491441357,1.79239762229135,2.62213499001827
BOL,Bolivia (Plurinational State of),Mortality rate age 5-14,10q5,Total,2022.5,3.80460295925451,2.03440142647345,7.37409820760626
BRA,Brazil,Mortality rate age 5-14,10q5,Total,2022.5,2.32908226194491,2.25794357633924,2.40286076394429
BRB,Barbados,Mortality rate age 5-14,10q5,Total,2022.5,1.60088284196535,0.935436968144916,2.69976685123536
BRN,Brunei Darussalam,Mortality rate age 5-14,10q5,Total,2022.5,1.83235755630258,1.46887427260427,2.28024780608757
BTN,Bhutan,Mortality rate age 5-14,10q5,Total,2022.5,6.99504282159779,3.6854737322444,12.8768862383075
BWA,Botswana,Mortality rate age 5-14,10q5,Total,2022.5,6.70538248947015,4.43531930000717,10.3553985595771
CAF,Central African Republic,Mortality rate age 5-14,10q5,Total,2022.5,22.9027587548934,14.6125540972079,36.5657762205395
CAN,Canada,Mortality rate age 5-14,10q5,Total,2022.5,0.875220212139391,0.816363566252437,0.939851697457443
CHE,Switzerland,Mortality rate age 5-14,10q5,Total,2022.5,0.669841505000884,0.602542485344755,0.752427044187655
CHL,Chile,Mortality rate age 5-14,10q5,Total,2022.5,1.29639932659149,1.20773947824114,1.39292886440669
CHN,China,Mortality rate age 5-14,10q5,Total,2022.5,1.75996129454933,1.07521390491989,2.87327392590558
CIV,Côte d'Ivoire,Mortality rate age 5-14,10q5,Total,2022.5,16.4889033872621,11.5875691402375,22.0935256018811
CMR,Cameroon,Mortality rate age 5-14,10q5,Total,2022.5,20.1576344273351,13.505384180741,28.1037533977104
COD,Democratic Republic of the Congo,Mortality rate age 5-14,10q5,Total,2022.5,19.1368033779646,13.0862093208051,28.4008703519341
COG,Congo,Mortality rate age 5-14,10q5,Total,2022.5,6.29134327472549,3.47743626326127,11.3024470685895
COK,Cook Islands,Mortality rate age 5-14,10q5,Total,2022.5,1.7955022174838,1.40466850679716,2.30568106520056
COL,Colombia,Mortality rate age 5-14,10q5,Total,2022.5,2.54968297762664,2.4731822192499,2.62941414031806
COM,Comoros,Mortality rate age 5-14,10q5,Total,2022.5,5.06977429031523,3.26193264176374,7.76294656190337
CPV,Cabo Verde,Mortality rate age 5-14,10q5,Total,2022.5,1.7335544733636,1.135761901037,2.66612876385503
CRI,Costa Rica,Mortality rate age 5-14,10q5,Total,2022.5,1.61201827288144,1.50945335223497,1.72445224802322
CUB,Cuba,Mortality rate age 5-14,10q5,Total,2022.5,2.1255434185863,1.98306490944323,2.28607034579774
CYP,Cyprus,Mortality rate age 5-14,10q5,Total,2022.5,1.14809000465361,0.879367611799458,1.49849436482915
CZE,Czechia,Mortality rate age 5-14,10q5,Total,2022.5,0.87747577366535,0.790709554207206,0.98079000683869
DEU,Germany,Mortality rate age 5-14,10q5,Total,2022.5,0.767227957005508,0.735148042378279,0.801695199788403
DJI,Djibouti,Mortality rate age 5-14,10q5,Total,2022.5,11.8968679996769,9.26868543174849,15.2030596786612
DMA,Dominica,Mortality rate age 5-14,10q5,Total,2022.5,2.23322760173603,1.18239094243441,4.21478627704711
DNK,Denmark,Mortality rate age 5-14,10q5,Total,2022.5,0.617916614975105,0.533132178191985,0.722771331410716
DOM,Dominican Republic,Mortality rate age 5-14,10q5,Total,2022.5,3.04256646160217,1.90155463820268,5.08920945675686
DZA,Algeria,Mortality rate age 5-14,10q5,Total,2022.5,2.68324019577634,2.49923352310998,2.87420076786149
ECU,Ecuador,Mortality rate age 5-14,10q5,Total,2022.5,2.81701230306929,2.7089997163477,2.93144181420295
EGY,Egypt,Mortality rate age 5-14,10q5,Total,2022.5,3.61876269433075,3.4567068380772,3.78795943666503
ERI,Eritrea,Mortality rate age 5-14,10q5,Total,2022.5,6.93694368034539,3.46339252078159,14.7904471605484
ESP,Spain,Mortality rate age 5-14,10q5,Total,2022.5,0.713223645250249,0.660247452703681,0.778466556122211
EST,Estonia,Mortality rate age 5-14,10q5,Total,2022.5,0.962605251138896,0.750861689259144,1.24304553763647
ETH,Ethiopia,Mortality rate age 5-14,10q5,Total,2022.5,6.6875144511404,3.75303562995566,10.9258366480872
FIN,Finland,Mortality rate age 5-14,10q5,Total,2022.5,0.694003212587086,0.607204628210772,0.799708342689138
FJI,Fiji,Mortality rate age 5-14,10q5,Total,2022.5,4.95947237877312,4.1808719356814,5.87150400673972
FRA,France,Mortality rate age 5-14,10q5,Total,2022.5,0.72035744506044,0.679414830489808,0.765298641633398
FSM,Micronesia (Federated States of),Mortality rate age 5-14,10q5,Total,2022.5,5.08582375114299,3.95710567146041,6.4871503242799
GAB,Gabon,Mortality rate age 5-14,10q5,Total,2022.5,11.3278037310698,5.1160623386941,24.5298073701205
GBR,United Kingdom,Mortality rate age 5-14,10q5,Total,2022.5,0.687592437162348,0.651257577348582,0.730491192252198
GEO,Georgia,Mortality rate age 5-14,10q5,Total,2022.5,1.65551894085842,1.49908226089557,1.82220162182111
GHA,Ghana,Mortality rate age 5-14,10q5,Total,2022.5,9.75230828503513,7.09510993831875,13.5653380281534
GIN,Guinea,Mortality rate age 5-14,10q5,Total,2022.5,17.4281499816503,12.6056211813009,24.9973647029331
GMB,Gambia,Mortality rate age 5-14,10q5,Total,2022.5,9.36352442989434,7.33920844064096,12.025853179796
GNB,Guinea-Bissau,Mortality rate age 5-14,10q5,Total,2022.5,12.8444040148518,7.20866931251935,20.583115496819
GNQ,Equatorial Guinea,Mortality rate age 5-14,10q5,Total,2022.5,14.8207775892621,11.5942619293486,19.0173494206307
GRC,Greece,Mortality rate age 5-14,10q5,Total,2022.5,0.726394072641321,0.629139759051968,0.822706200986146
GRD,Grenada,Mortality rate age 5-14,10q5,Total,2022.5,3.47551324403138,2.50439316522718,4.80164716523297
GTM,Guatemala,Mortality rate age 5-14,10q5,Total,2022.5,3.47709420957032,3.3676087221394,3.59271085976183
GUY,Guyana,Mortality rate age 5-14,10q5,Total,2022.5,3.56191698424164,2.93412111962037,4.31341283193092
HND,Honduras,Mortality rate age 5-14,10q5,Total,2022.5,4.8133126668074,2.93881541436748,8.27413842565233
HRV,Croatia,Mortality rate age 5-14,10q5,Total,2022.5,1.27448743305883,1.09146776372214,1.49198773717562
HTI,Haiti,Mortality rate age 5-14,10q5,Total,2022.5,9.67183969172357,6.05055536472313,15.2954398964339
HUN,Hungary,Mortality rate age 5-14,10q5,Total,2022.5,0.930223812872164,0.860615502851376,1.0120716032228
IDN,Indonesia,Mortality rate age 5-14,10q5,Total,2022.5,4.64199289948871,3.29794680075207,6.94905826517731
IND,India,Mortality rate age 5-14,10q5,Total,2022.5,3.79167586128656,3.27642507619081,4.33394938067788
IRL,Ireland,Mortality rate age 5-14,10q5,Total,2022.5,0.59151064595549,0.510219663189803,0.679831690412854
IRN,Iran (Islamic Republic of),Mortality rate age 5-14,10q5,Total,2022.5,3.00322403517061,2.49779576845667,3.62508974542934
IRQ,Iraq,Mortality rate age 5-14,10q5,Total,2022.5,5.02633480088476,2.77290381279572,10.5390825574957
ISL,Iceland,Mortality rate age 5-14,10q5,Total,2022.5,0.517275625167937,0.351803435722133,0.76483560297792
ISR,Israel,Mortality rate age 5-14,10q5,Total,2022.5,0.781636736625389,0.723667893569994,0.841934826413949
ITA,Italy,Mortality rate age 5-14,10q5,Total,2022.5,0.676634038715488,0.631664644106393,0.726018214771335
JAM,Jamaica,Mortality rate age 5-14,10q5,Total,2022.5,3.64206962633718,2.85325359349698,4.63126482239753
JOR,Jordan,Mortality rate age 5-14,10q5,Total,2022.5,2.29643957463796,1.21501273399647,4.22351692636129
JPN,Japan,Mortality rate age 5-14,10q5,Total,2022.5,0.717834598657544,0.688493038137557,0.74918829132308
KAZ,Kazakhstan,Mortality rate age 5-14,10q5,Total,2022.5,2.54976513406468,2.45988788782301,2.64575567284571
KEN,Kenya,Mortality rate age 5-14,10q5,Total,2022.5,4.81831814532013,3.02713358553922,7.37264284907891
KGZ,Kyrgyzstan,Mortality rate age 5-14,10q5,Total,2022.5,2.75547926894158,2.6177465621596,2.89915951307479
KHM,Cambodia,Mortality rate age 5-14,10q5,Total,2022.5,4.18422633277445,2.17070969966381,7.32877739137206
KIR,Kiribati,Mortality rate age 5-14,10q5,Total,2022.5,10.2784786260652,8.03245101243092,13.1735411847579
KNA,Saint Kitts and Nevis,Mortality rate age 5-14,10q5,Total,2022.5,2.91753693954639,2.28227788941832,3.75663732932041
KOR,Republic of Korea,Mortality rate age 5-14,10q5,Total,2022.5,0.741047614056229,0.686531889226316,0.799900655228266
KWT,Kuwait,Mortality rate age 5-14,10q5,Total,2022.5,1.79150014219858,1.47279203499331,2.31519229927829
LAO,Lao People's Democratic Republic,Mortality rate age 5-14,10q5,Total,2022.5,6.46925172949435,3.87272815134716,10.0798085454239
LBN,Lebanon,Mortality rate age 5-14,10q5,Total,2022.5,3.73393551959508,2.9079328060129,4.76194142328575
LBR,Liberia,Mortality rate age 5-14,10q5,Total,2022.5,16.4234812036742,10.5697027511557,27.0589100226822
LBY,Libya,Mortality rate age 5-14,10q5,Total,2022.5,2.43452010337564,0.974877126500207,6.39002929398564
LCA,Saint Lucia,Mortality rate age 5-14,10q5,Total,2022.5,2.5357420719002,1.82363106569553,3.52730733370562
LKA,Sri Lanka,Mortality rate age 5-14,10q5,Total,2022.5,1.65326883649279,1.1615395400336,2.35099369650098
LSO,Lesotho,Mortality rate age 5-14,10q5,Total,2022.5,7.95996679541661,5.40469049157777,11.6555188963015
LTU,Lithuania,Mortality rate age 5-14,10q5,Total,2022.5,1.13955348404503,0.984182754212436,1.31971491301981
LUX,Luxembourg,Mortality rate age 5-14,10q5,Total,2022.5,0.318717669777132,0.203910510363978,0.506169406654638
LVA,Latvia,Mortality rate age 5-14,10q5,Total,2022.5,1.00065436464916,0.829731277130027,1.20130951170013
MAR,Morocco,Mortality rate age 5-14,10q5,Total,2022.5,2.3656847678347,1.33735953929248,4.07438097359423
MCO,Monaco,Mortality rate age 5-14,10q5,Total,2022.5,0.767268669806702,0.600257796178076,0.98058286514837
MDA,Republic of Moldova,Mortality rate age 5-14,10q5,Total,2022.5,2.2305675940723,2.02139510909695,2.45893347052223
MDG,Madagascar,Mortality rate age 5-14,10q5,Total,2022.5,18.4446869068786,12.643966326083,29.3886465806621
MDV,Maldives,Mortality rate age 5-14,10q5,Total,2022.5,1.30536541868836,0.972268980331702,1.7506843120882
MEX,Mexico,Mortality rate age 5-14,10q5,Total,2022.5,2.50669847642772,2.43066373116742,2.58364053575281
MHL,Marshall Islands,Mortality rate age 5-14,10q5,Total,2022.5,5.83608218008949,4.5610960100974,7.49657995051653
MKD,North Macedonia,Mortality rate age 5-14,10q5,Total,2022.5,1.32520444750344,1.12479893056737,1.55058138715408
MLI,Mali,Mortality rate age 5-14,10q5,Total,2022.5,20.4467965909293,14.9639059170437,27.9683652508424
MLT,Malta,Mortality rate age 5-14,10q5,Total,2022.5,0.815009242741987,0.580907983321582,1.14970436174614
MMR,Myanmar,Mortality rate age 5-14,10q5,Total,2022.5,4.00550782642257,1.70632695842313,7.55348692304347
MNE,Montenegro,Mortality rate age 5-14,10q5,Total,2022.5,1.06280914745224,0.81514376972493,1.3760464448269
MNG,Mongolia,Mortality rate age 5-14,10q5,Total,2022.5,3.01358509019885,2.81825543906955,3.22064049741753
MOZ,Mozambique,Mortality rate age 5-14,10q5,Total,2022.5,12.8877201480279,6.90077613861254,23.2804861854797
MRT,Mauritania,Mortality rate age 5-14,10q5,Total,2022.5,7.3534667158563,4.941972181693,10.5998848283938
MSR,Montserrat,Mortality rate age 5-14,10q5,Total,2022.5,1.55910845242024,1.21806722150119,1.98962551486194
MUS,Mauritius,Mortality rate age 5-14,10q5,Total,2022.5,1.65409415464788,1.42504549845482,1.91986432235867
MWI,Malawi,Mortality rate age 5-14,10q5,Total,2022.5,11.6140478758239,9.26212044993185,14.8894612532144
MYS,Malaysia,Mortality rate age 5-14,10q5,Total,2022.5,1.60727661370013,1.51828889185685,1.70021038792383
NAM,Namibia,Mortality rate age 5-14,10q5,Total,2022.5,12.6798036016564,8.30765613994365,19.7650312888776
NER,Niger,Mortality rate age 5-14,10q5,Total,2022.5,31.3675547323112,23.9500633582395,41.6351979575496
NGA,Nigeria,Mortality rate age 5-14,10q5,Total,2022.5,19.0184641193328,14.2237293758931,25.6901460131261
NIC,Nicaragua,Mortality rate age 5-14,10q5,Total,2022.5,3.19445898308426,1.46300793687657,6.84890730064688
NIU,Niue,Mortality rate age 5-14,10q5,Total,2022.5,5.17104818541301,4.0706299120317,6.64788218022022
NLD,Netherlands (Kingdom of the),Mortality rate age 5-14,10q5,Total,2022.5,0.764496003051229,0.699285431115964,0.839057392871255
NOR,Norway,Mortality rate age 5-14,10q5,Total,2022.5,0.66711680222559,0.600636482442248,0.770451677971871
NPL,Nepal,Mortality rate age 5-14,10q5,Total,2022.5,4.28238581138921,3.06885300903337,7.05956753590852
NRU,Nauru,Mortality rate age 5-14,10q5,Total,2022.5,5.46413382618665,4.26857093874992,7.008769486324
NZL,New Zealand,Mortality rate age 5-14,10q5,Total,2022.5,0.999195054412066,0.870243942547524,1.14690876960506
OMN,Oman,Mortality rate age 5-14,10q5,Total,2022.5,2.29255005496611,1.79235236121174,2.91529983264214
PAK,Pakistan,Mortality rate age 5-14,10q5,Total,2022.5,7.50727134091833,4.47621685228787,13.1336952951419
PAN,Panama,Mortality rate age 5-14,10q5,Total,2022.5,3.03722039385136,2.83968073364384,3.24585317535124
PER,Peru,Mortality rate age 5-14,10q5,Total,2022.5,2.38549264906138,1.61778393326319,3.5331164796828
PHL,Philippines,Mortality rate age 5-14,10q5,Total,2022.5,4.07522232330759,3.88892751406315,4.26855610704425
PLW,Palau,Mortality rate age 5-14,10q5,Total,2022.5,4.76805491385705,3.71120640944119,6.11316629341389
PNG,Papua New Guinea,Mortality rate age 5-14,10q5,Total,2022.5,7.93779055427612,6.21985961324051,10.1328837892214
POL,Poland,Mortality rate age 5-14,10q5,Total,2022.5,1.05381634049254,0.989300390408981,1.12285258556513
PRK,Democratic People's Republic of Korea,Mortality rate age 5-14,10q5,Total,2022.5,3.7783376344281,2.95892170963011,4.8376251405766
PRT,Portugal,Mortality rate age 5-14,10q5,Total,2022.5,0.834110084105636,0.748869813527968,0.929391381202554
PRY,Paraguay,Mortality rate age 5-14,10q5,Total,2022.5,2.53585463545789,1.22894124179842,5.0622983039231
PSE,State of Palestine,Mortality rate age 5-14,10q5,Total,2022.5,3.29842823416603,2.02523880022456,5.53872335049933
QAT,Qatar,Mortality rate age 5-14,10q5,Total,2022.5,1.32713321275378,1.11247377102229,1.55956907695622
RKS,Kosovo (UNSCR 1244),Mortality rate age 5-14,10q5,Total,2022.5,2.04915753857055,1.6025741153363,2.61881817724616
ROU,Romania,Mortality rate age 5-14,10q5,Total,2022.5,1.54953825896535,1.43769888766703,1.66905301296604
RUS,Russian Federation,Mortality rate age 5-14,10q5,Total,2022.5,1.67345983759793,1.52732385622919,1.82977206864843
RWA,Rwanda,Mortality rate age 5-14,10q5,Total,2022.5,15.0528390839891,7.33720891585651,32.9732831188242
SAU,Saudi Arabia,Mortality rate age 5-14,10q5,Total,2022.5,1.56972770601972,1.23061274020467,2.00410748736704
SDN,Sudan,Mortality rate age 5-14,10q5,Total,2022.5,7.2394230303314,4.05662804245187,12.628017178885
SEN,Senegal,Mortality rate age 5-14,10q5,Total,2022.5,7.48023924693063,4.68655330988457,11.2909173769561
SGP,Singapore,Mortality rate age 5-14,10q5,Total,2022.5,0.834453490895915,0.729982420108446,0.95228229246788
SLB,Solomon Islands,Mortality rate age 5-14,10q5,Total,2022.5,4.02040043864309,3.1463111624887,5.14714779281013
SLE,Sierra Leone,Mortality rate age 5-14,10q5,Total,2022.5,24.3878613678597,17.0742773293126,35.7697313405685
SLV,El Salvador,Mortality rate age 5-14,10q5,Total,2022.5,3.67820795340856,3.23483378664796,4.19316444202669
SMR,San Marino,Mortality rate age 5-14,10q5,Total,2022.5,0.443453633487283,0.346524926292534,0.5662603179261
SOM,Somalia,Mortality rate age 5-14,10q5,Total,2022.5,23.5460444581141,18.3815696926388,30.2287720735956
SRB,Serbia,Mortality rate age 5-14,10q5,Total,2022.5,1.09234447333153,0.983411734961382,1.22672495097055
SSD,South Sudan,Mortality rate age 5-14,10q5,Total,2022.5,22.0030132580516,17.0904071421651,28.2122919792702
STP,Sao Tome and Principe,Mortality rate age 5-14,10q5,Total,2022.5,3.09974300321248,2.43270775025228,3.96327501242557
SUR,Suriname,Mortality rate age 5-14,10q5,Total,2022.5,3.9119760588458,3.15740402460493,4.80750368872662
SVK,Slovakia,Mortality rate age 5-14,10q5,Total,2022.5,1.21421806374501,1.09723027642843,1.35156468113119
SVN,Slovenia,Mortality rate age 5-14,10q5,Total,2022.5,0.662851183276341,0.5716373095899,0.782122516028348
SWE,Sweden,Mortality rate age 5-14,10q5,Total,2022.5,0.672138848192136,0.612449727419743,0.737515600722838
SWZ,Eswatini,Mortality rate age 5-14,10q5,Total,2022.5,10.7010618140336,4.76944357356941,22.5593248034537
SYC,Seychelles,Mortality rate age 5-14,10q5,Total,2022.5,2.2413251172637,1.32075813902597,3.76025640714657
SYR,Syrian Arab Republic,Mortality rate age 5-14,10q5,Total,2022.5,4.77225916081923,2.99302916085833,7.5776335546787
TCA,Turks and Caicos Islands,Mortality rate age 5-14,10q5,Total,2022.5,1.50312766661176,1.17522500705437,1.9282381414283
TCD,Chad,Mortality rate age 5-14,10q5,Total,2022.5,21.7667307674623,16.2360482048176,29.0201186558954
TGO,Togo,Mortality rate age 5-14,10q5,Total,2022.5,10.929114641846,7.26867567628523,15.9783430991805
THA,Thailand,Mortality rate age 5-14,10q5,Total,2022.5,4.13797610757014,3.73313680806588,4.59662682543664
TJK,Tajikistan,Mortality rate age 5-14,10q5,Total,2022.5,1.96241080571924,1.83160915806775,2.10341237686196
TKM,Turkmenistan,Mortality rate age 5-14,10q5,Total,2022.5,3.51164214936519,2.6603340524265,4.65856070380977
TLS,Timor-Leste,Mortality rate age 5-14,10q5,Total,2022.5,9.05929427795266,7.10266107100887,11.5664432868333
TON,Tonga,Mortality rate age 5-14,10q5,Total,2022.5,1.99086211636273,1.34602711811737,2.91862697021663
TTO,Trinidad and Tobago,Mortality rate age 5-14,10q5,Total,2022.5,2.14300795915908,1.68707023969518,2.71053327867984
TUN,Tunisia,Mortality rate age 5-14,10q5,Total,2022.5,3.11943494475058,2.55158247357607,3.79181768611326
TUR,Türkiye,Mortality rate age 5-14,10q5,Total,2022.5,1.94496505579847,1.88529218924837,2.00604620790493
TUV,Tuvalu,Mortality rate age 5-14,10q5,Total,2022.5,4.4066253429225,3.45068787325037,5.6563873393312
TZA,United Republic of Tanzania,Mortality rate age 5-14,10q5,Total,2022.5,12.517908629191,7.63985009883257,23.7430133010225
UGA,Uganda,Mortality rate age 5-14,10q5,Total,2022.5,12.5054932774669,8.36278876004648,18.4003641351386
UKR,Ukraine,Mortality rate age 5-14,10q5,Total,2022.5,2.69566217554034,2.5446798685394,2.8605461267122
URY,Uruguay,Mortality rate age 5-14,10q5,Total,2022.5,1.54928274278302,1.41999335994467,1.69721016359313
USA,United States,Mortality rate age 5-14,10q5,Total,2022.5,1.41332359469058,1.35032388905247,1.48343011161912
UZB,Uzbekistan,Mortality rate age 5-14,10q5,Total,2022.5,3.0412757344894,2.90342385478606,3.18457071779118
VCT,Saint Vincent and the Grenadines,Mortality rate age 5-14,10q5,Total,2022.5,4.29647748865035,3.15530721996687,5.8620180316183
